name;ra;dec;amplitude;beyond1std;fpr_mid20;fpr_mid35;fpr_mid50;fpr_mid65;fpr_mid80;linear_trend;max_slope;med_abs_dev;med_buf_range_per;pair_slope_trend;percent_amplitude;pdfp;skew;kurtosis;std;ls;rcorbor;magratio;data_num;object;dmjd
CSS080415:122958+283538;187.490408;28.594031;0.591012;0.25;0.092256;0.18448;0.233233;0.441807;0.722812;0.004137;87.843286;0.130249;1;0.4;0.670282;0.644244;-0.033572;1.133116;0.25111;0.073455;0;0.5;16;SN;54572
CSS080415:141102+240020;212.757375;24.005579;0.559798;0.454545;0.099888;0.26209;0.471114;0.675191;0.822552;0.011673;105.692654;0.295868;1;0.6;0.61945;0.884949;0.041432;-0.961094;0.333106;0.265242;0;0.454545;11;SN;54572
CSS080414:134142-162022;205.425553;-16.339533;0.916008;0.230769;0.147765;0.270499;0.299338;0.509585;0.701932;0.021833;61.256347;0.261915;1;0.416667;0.73242;0.851847;1.706166;3.12127;0.438684;0.609336;0;0.461538;13;SN;54571
CSS080412:145240+010342;223.167488;1.06174;0.215893;0.4;0.054671;0.095673;0.136676;0.460423;0.784169;-0.009266;38.51793;0.03489;1;0.5;0.226788;0.310588;0.677402;-0.415952;0.140077;0.023971;0;0.4;5;SN;54569
CSS080411:154258-020705;235.743172;-2.117873;0.745598;0.5;0.085989;0.435059;0.864485;0.936014;0.991174;0.082175;45.545951;0.283782;1;0.727273;1.898922;2.159169;-0.524003;-1.500377;0.597667;0.237657;0;0.5;12;SN;54568
CSS080409:154200+235603;235.499914;23.934292;0.76539;0.18;0.106964;0.19317;0.331064;0.451555;0.665585;0.002615;89.047844;0.130554;1;0.433333;0.667312;0.732047;1.862012;4.354955;0.291841;1799.04968;0;0.5;50;SN;54566
CSS080409:153411+212644;233.546084;21.445444;0.537337;0.333333;0.391096;0.494978;0.504141;0.658029;0.840414;-0.004801;68.805496;0.269746;1;0.5;0.505385;0.815734;0.432564;-0.967826;0.336964;0.149963;0;0.444444;9;SN;54566
CSS080406:164729+091826;251.872952;9.307024;1.435;0.311594;0.076291;0.151196;0.232132;0.32645;0.594423;-2.3e-05;404.444445;0.42;1;0.466667;3.325138;3.17199;-0.485047;-0.044918;0.650242;0.995626;0;0.492754;138;SN;54563
CSS080406:122515+064526;186.312569;6.757183;0.200078;0.428571;0.007823;0.034026;0.222923;0.411819;0.756917;0.002419;28.367573;0.004016;1;0.333333;0.190338;0.295189;-0.126438;-0.416212;0.118049;0.101145;0;0.428571;7;SN;54563
CSS080404:130414-101913;196.058773;-10.320286;0.364681;0.416667;0.115588;0.28647;0.525276;0.677152;0.805407;0.021116;40.800926;0.174104;1;0.545455;0.377261;0.489314;0.784963;0.046953;0.203544;0.493264;0;0.5;12;SN;54561
CSS080404:125030-105201;192.62643;-10.867042;1.791423;0.26087;0.147083;0.31058;0.585944;0.715712;0.92882;0.001307;127.230798;0.436043;0.869565;0.5;1.262503;1.72516;1.074127;-0.093693;1.051265;3.459802;0.130435;0.478261;23;SN;54561
CSS080403:123041+413816;187.670018;41.637848;1.029193;0.37037;0.063034;0.23107;0.438134;0.571725;0.967132;0.015106;54.819804;0.402939;1;0.615385;1.727405;2.058041;-0.07191;-0.823277;0.574386;0.335869;0;0.481481;27;SN;54560
CSS080401:092227+282421;140.612684;28.405853;0.783128;0.333333;0.226859;0.398361;0.502409;0.634826;0.952452;0.043443;101.307442;0.380624;1;0.454545;0.624772;1.199315;0.520402;-0.923329;0.517334;1.028696;0;0.5;12;SN;54558
CSS080401:124545+273351;191.435544;27.56402;1.196959;0.238095;0.121273;0.242444;0.342163;0.527469;0.677335;0.00094;181.989181;0.27422;1;0.5;0.809968;1.244723;1.347739;1.558467;0.553776;2.698148;0.047619;0.47619;21;SN;54558
CSS080401:143716+151756;219.316255;15.298906;2.73;0.244565;0.100646;0.196318;0.30679;0.465129;0.664146;0.000126;298.097252;0.32;0.994565;0.5;41.853034;1.832793;-2.064454;12.254926;0.571894;0.626808;0;0.5;184;SN;54558
CSS080330:121539+033613;183.91307;3.603558;1.46;0.515152;0.298181;0.62628;0.791926;0.876674;0.925992;0.000445;118.959108;0.92;1;0.5;3.207266;3.712084;0.012752;-1.568345;1.005619;3.105843;0;0.484848;33;SN;54556
CSS080329:124221+151139;190.585758;15.194132;0.64365;0.222222;0.211566;0.333923;0.438121;0.711475;0.92914;0.018178;156.049186;0.251416;1;0.625;0.612668;0.822078;1.12949;-0.125604;0.430551;0.089901;0;0.444444;9;SN;54555
CSS080329:130259+103027;195.744837;10.507506;1.026802;0.212121;0.205799;0.309119;0.455527;0.659049;0.892331;0.000938;43.767865;0.241964;1;0.5;0.782555;0.924498;1.554064;2.753427;0.438713;0.18402;0.030303;0.484848;33;SN;54555
CSS080313:132600-020027;201.498707;-2.007528;0.852214;0.333333;0.192855;0.43884;0.693849;0.777524;0.908617;0.040016;113.443011;0.440806;1;0.636364;0.672845;1.139927;0.56847;-0.806701;0.527605;0.28952;0;0.5;12;SN;54539
CSS080312:140609+242013;211.535966;24.336864;0.738137;0.4;0.163117;0.285455;0.407793;0.629871;0.851948;0.028529;71.831889;0.392338;1;0.5;0.63151;0.929214;0.586087;-0.905723;0.508596;0.287215;0;0.4;5;SN;54538
CSS080312:102245+021753;155.685999;2.297995;1.359062;0.277778;0.220911;0.346951;0.413432;0.622136;0.82442;0.001927;79.448499;0.294571;0.972222;0.5;0.864607;1.139486;1.256716;1.203021;0.596539;5573.00764;0.027778;0.5;36;SN;54538
CSS080310:112544+182317;171.433465;18.388223;0.285313;0.5;0.111094;0.354496;0.560763;0.726181;0.890732;0.005251;35.278349;0.20116;1;0.571429;0.317965;0.485687;0.120251;-1.207883;0.189042;0.250466;0;0.5;8;SN;54536
CSS080308:090908+111115;137.283378;11.187675;1.095069;0.25;0.297965;0.397032;0.503641;0.618546;0.821118;0.017584;226.155537;0.372044;1;0.571429;0.79645;1.125281;1.286649;0.734408;0.660294;0.428831;0.125;0.5;8;SN;54534
CSS080303:081413+271939;123.554779;27.327495;0.682161;0.35;0.077237;0.239624;0.416596;0.726203;0.894407;-0.002433;67.432562;0.235538;1;0.578947;0.668547;0.986796;0.25742;-0.31742;0.350601;0.17206;0;0.5;20;SN;54529
CSS080303:075520+203908;118.83118;20.652264;0.413712;0.25;0.246381;0.533796;0.759571;0.917541;0.992054;-0.001772;70.670409;0.082736;1;0.428571;0.496414;0.570931;0.636572;-1.402838;0.341985;0.910905;0;0.5;8;SN;54529
CSS080302:145726+232348;224.359307;23.396643;1.030635;0.363636;0.26929;0.384969;0.472396;0.626739;0.943161;0.03131;144.608179;0.514431;1;0.8;1.4911;2.004043;0.046064;-1.218724;0.658863;0.580012;0;0.454545;11;SN;54528
CSS080301:145105-075952;222.771476;-7.997844;0.17537;0.4;0.187968;0.328943;0.469919;0.668699;0.86748;-0.00478;54.210201;0.076486;1;0.5;0.197627;0.291928;-0.236756;-1.112742;0.12099;0.040208;0;0.4;5;SN;54527
CSS080228:105301-075656;163.25343;-7.949017;0.674051;0.333333;0.166614;0.344604;0.55927;0.751687;0.81858;0.039423;73.585043;0.220016;1;0.545455;0.552524;0.90886;0.4789;-1.063961;0.420714;0.298399;0;0.5;12;SN;54526
CSS080227:160549+192717;241.454953;19.454772;1.429737;0.352941;0.024452;0.087524;0.212314;0.678892;0.862435;0.041232;61.906;0.332559;1;0.5625;1.61592;2.338053;0.610147;0.305487;0.753368;247.7664;0.058824;0.470588;17;SN;54525
CSS080227:113034+130905;172.641591;13.151579;0.643932;0.333333;0.105526;0.260934;0.454474;0.634428;0.836265;0.065312;68.050256;0.095936;1;0.5;0.588867;0.803554;0.766189;-0.784723;0.411963;1.997617;0;0.444444;9;SN;54525
CSS080227:124028+033353;190.114639;3.564886;2.46;0.1875;0.029416;0.046869;0.057118;0.089254;0.162756;-0.001896;93.858633;0.27;0.9375;0.466667;28.6031;8.659974;-2.171464;5.455141;1.040155;3.484803;0;0.5;16;SN;54525
CSS080219:151457+234110;228.736445;23.686117;2.074419;0.272727;0.037272;0.125967;0.231635;0.310362;0.829286;0.026254;65.227623;0.789119;0.878788;0.633333;7.730084;8.233416;-0.388497;-0.467523;1.085153;530.90868;0.030303;0.484848;33;SN;54517
CSS080218:134903+315237;207.263919;31.876995;1.455;0.304348;0.396997;0.437646;0.622915;0.770764;0.877818;0.000448;97.709924;0.47;0.956522;0.545455;1.249055;1.341954;0.524225;-1.081509;0.847673;574.709558;0.217391;0.478261;23;SN;54516
CSS080210:080306+115121;120.775461;11.855784;1.248963;0.266667;0.125458;0.537812;0.639912;0.748308;0.94799;0.00846;82.4854;0.315415;0.966667;0.517241;0.857123;0.998501;1.255654;1.602088;0.568972;0.333267;0.033333;0.5;30;SN;54508
CSS080210:022401+015043;36.00276;1.845117;0.310712;0.5;0.48069;0.587339;0.693988;0.804239;0.921696;-0.056139;22.414525;0.192372;1;0.4;0.29597;0.504325;0.165117;-1.63686;0.2383;0.123282;0;0.5;6;SN;54508
CSS080206:130745+060805;196.936003;6.13463;0.7261;0.375;0.146224;0.214253;0.359342;0.589198;0.831843;-0.01578;127.974699;0.161927;1;0.714286;0.633661;1.031397;0.754217;0.178274;0.424457;0.085374;0;0.5;8;SN;54504
CSS080111:105416+170514;163.566128;17.087101;2.135;0.303571;0.0683;0.148396;0.199147;0.541656;0.831816;0.000762;455.538221;0.525;0.982143;0.533333;13.059879;4.959351;-0.743939;0.049053;0.912827;0.997623;0;0.5;112;SN;54478
CSS080111:145436-051254;223.649862;-5.214845;1.349821;0.615385;0.33276;0.452463;0.809951;0.890628;0.95076;0.000589;108.379051;1.14869;1;0.666667;2.51911;3.05906;0.035682;-1.587999;1.014367;3.095313;0;0.461538;13;SN;54478
CSS080101:035151-062700;57.961028;-6.450215;1.130153;0.230769;0.15458;0.302299;0.369839;0.631239;0.781641;0.023797;487.778505;0.30798;1;0.583333;1.060852;1.407032;0.881281;-0.254025;0.652454;0.42424;0;0.461538;13;SN;54468
CSS071230:082550+220041;126.460403;22.011512;1.124254;0.384615;0.033849;0.063996;0.490715;0.605692;0.929087;0.013579;73.30509;0.310994;1;0.64;2.558708;2.840724;-0.535752;-0.949536;0.655088;0.227527;0;0.5;26;SN;54466
CSS071230:081807+200719;124.529411;20.122018;1.518866;0.210526;0.447401;0.611795;0.697262;0.723245;0.816248;0.001317;50.425038;0.326233;0.894737;0.666667;0.902299;1.267084;0.616985;-1.060443;0.957709;125.743246;0.263158;0.473684;19;SN;54466
CSS071219:223508-011160;338.78518;-1.199977;0.701544;0.583333;0.095046;0.287023;0.621139;0.878916;0.888096;-0.030077;58.018315;0.360074;1;0.545455;0.602874;1.023999;0.338587;-1.369004;0.480006;1.113459;0;0.5;12;SN;54455
CSS071218:120153-185822;180.469985;-18.97271;2.1686;0.222222;0.026698;0.032262;0.059926;0.080251;0.991908;0.031994;22.633851;0.671685;0.851852;0.653846;17.147951;17.657818;-1.308656;0.579516;1.347273;534.888;0;0.481481;27;SN;54454
CSS071216:121630+102303;184.123533;10.384297;1.150768;0.368421;0.157551;0.266348;0.337635;0.679473;0.859684;0.004221;97.537693;0.371232;1;0.611111;1.664327;2.196201;0.18076;-0.686074;0.664051;1.973792;0;0.473684;19;SN;54452
CSS071204:035956+233018;59.984776;23.505051;0.749226;0.470588;0.088545;0.282987;0.591095;0.682981;0.862647;0.011874;58.784025;0.315821;1;0.625;0.599096;1.119239;0.436178;-1.063448;0.458537;2.856851;0;0.470588;17;SN;54440
CSS071204:002043+102044;5.177904;10.345737;0.965673;0.555556;0.553464;0.741419;0.815801;0.864819;0.931665;0.048926;51.048855;0.598383;1;0.5;2.413384;2.655616;-0.107205;-1.801765;0.76923;0.110262;0;0.444444;9;SN;54440
CSS071204:002439+055455;6.162194;5.915118;0.319734;0.4;0.131272;0.229727;0.328181;0.580113;0.832045;0.009652;99.296429;0.09562;1;0.5;0.316808;0.50183;0.129946;-0.832628;0.210216;0.043876;0;0.4;5;SN;54440
CSS071203:085002+171938;132.509291;17.327214;0.522403;0.3125;0.085122;0.260181;0.368127;0.547993;0.842638;0.00668;80.738311;0.183778;1;0.466667;0.537266;0.918199;0.328039;-0.746322;0.312028;0.185946;0;0.5;16;SN;54439
CSS071117:224558-003854;341.492439;-0.648536;1.065185;0.5;0.215939;0.441471;0.652377;0.855402;0.933932;0.000591;42.570476;0.513272;1;0.615385;0.934922;1.503317;0.546351;-0.864032;0.664205;2.84759;0;0.5;14;SN;54423
CSS071112:012312+120818;20.801058;12.138311;0.706959;0.555556;0.374118;0.658497;0.944772;0.957036;0.976808;0.040045;148.453592;0.295696;1;0.625;0.642964;0.934336;0.352368;-1.643038;0.578757;0.12235;0;0.444444;9;SN;54418
CSS071111:095436+045612;148.650013;4.9366;1.159808;0.2;0.085721;0.170108;0.313402;0.525146;0.76733;0.021178;86.658369;0.216641;1;0.714286;0.80393;1.152592;1.507738;1.606128;0.582644;1.987699;0.066667;0.466667;15;SN;54417
CSS071109:003334+214127;8.393103;21.69064;0.302328;0.428571;0.183774;0.327158;0.514978;0.702798;0.881571;0.011439;79.751073;0.159412;1;0.5;0.324002;0.505512;-0.148985;-1.167158;0.202383;0.025373;0;0.428571;7;SN;54415
CSS071107:030208+142620;45.533991;14.438754;0.519711;0.4;0.146019;0.268729;0.426003;0.67588;0.946932;-0.029441;103.528088;0.298012;1;0.333333;0.509364;0.883041;0.071266;-1.12665;0.340592;0.036515;0;0.5;10;SN;54413
CSS071106:075747+305307;119.44558;30.885354;1.035675;0.2;0.198365;0.347139;0.495912;0.684945;0.873978;0.048761;116.875615;0.070657;0.8;0.75;0.841612;0.807137;1.268104;-0.12014;0.788704;1.458326;0.2;0.4;5;SN;54412
CSS071102:033917+263318;54.821376;26.554958;0.367892;0.5;0.339415;0.50958;0.683821;0.862544;0.967229;-0.04281;25.864319;0.250744;1;0.142857;0.520142;0.724484;-0.253612;-1.566778;0.280086;0.081184;0;0.5;8;SN;54408
CSS071102:024106-033814;40.273806;-3.637137;0.651414;0.285714;0.164246;0.306053;0.379025;0.508046;0.82851;0.011865;118.902923;0.196634;1;0.384615;0.56109;0.92661;0.908318;-0.09337;0.379017;0.038656;0;0.5;14;SN;54408
CSS071102:024457-044918;41.238433;-4.821606;1.277709;0.222222;0.247908;0.368422;0.505983;0.571701;0.876632;0.001483;86.484288;0.370941;1;0.647059;0.916684;1.514177;1.180637;0.520418;0.711017;1.278622;0.111111;0.5;18;SN;54408
CSS070320:124616+112555;191.565781;11.432111;2.29;0.493151;0.257761;0.386957;0.588378;0.673212;0.935911;0.00183;258.169935;1.37;0.712329;0.466667;3.092607;3.678611;0.17935;-1.450738;1.455069;1254.47651;0.328767;0.493151;73;SN;54181
CSS121114:225044-280639;342.685293;-28.110931;1.97;0.375;0.295965;0.363859;0.445273;0.861028;0.958055;-0.001505;196.261682;0.77;0.925;0.4;2.863962;3.647635;0.344243;-0.847888;1.08519;2.323766;0.1;0.5;40;Bl;56245
CSS121104:042748+045709;66.948258;4.952504;1.745;0.236515;0.057006;0.109936;0.180337;0.250002;0.366013;-0.000241;247.947455;0.34;0.995851;0.466667;5.546362;4.031371;-0.860384;1.205707;0.615909;0.996678;0;0.493776;241;Bl;56235
CSS120917:172414+330304;261.059181;33.051246;1.575;0.195205;0.089339;0.145268;0.228295;0.317295;0.503431;-0.000127;265.895954;0.22;0.986301;0.466667;5.854882;1.762486;-1.599327;4.523884;0.486483;2687.76005;0;0.493151;292;Bl;56187
CSS120917:011451+262322;18.714227;26.38931;1.495;0.327869;0.117131;0.236965;0.329116;0.455462;0.770624;-0.000426;234.80663;0.355;1;0.466667;1.951178;1.864915;-0.02498;-0.119588;0.523772;10296.28952;0.004098;0.5;244;Bl;56187
CSS120614:220844+010806;332.182617;1.13496;0.996105;0.466667;0.131069;0.235151;0.432294;0.713634;0.899522;-0.000374;55.690361;0.368895;1;0.571429;1.435753;1.869612;0.034745;-1.003768;0.614875;2.553284;0;0.466667;15;Bl;56092
CSS120529:143947+495805;219.945751;49.96826;2.035;0.333333;0.119538;0.295621;0.430944;0.586816;0.842334;-3.9e-05;333.333332;0.555;0.97619;0.566667;3.149496;2.441188;0.475479;-0.094747;0.824077;0.609252;0.071429;0.5;126;Bl;56076
CSS120527:145939-171609;224.912552;-17.268966;0.450905;0.2;0.106858;0.187002;0.267146;0.541966;0.816787;-0.001794;29.718182;0.045242;1;0.25;0.545668;0.497136;1.397335;0.097937;0.342888;1.888561;0;0.4;5;Bl;56074
CSS120522:083223+491321;128.096692;49.222611;1.46;0.312195;0.13915;0.248815;0.445919;0.579601;0.816599;-0.000167;133.874239;0.31;1;0.4;2.133286;1.337939;0.186919;0.492202;0.460908;0.999085;0.004878;0.487805;205;Bl;56069
CSS120430:121835-011955;184.645519;-1.331753;1.045;0.282787;0.110079;0.207048;0.322576;0.455823;0.84544;-0.000231;848.484848;0.215;1;0.333333;1.128139;1.28531;0.333674;0.111508;0.390078;614.331092;0;0.487705;244;Bl;56047
CSS120425:143440+195201;218.666026;19.866763;1.575;0.250951;0.081844;0.150892;0.261118;0.417453;0.703622;-0.000225;456.521739;0.27;1;0.466667;2.630781;1.843444;0.218097;1.278841;0.545173;0.996254;0.011407;0.486692;263;Bl;56042
CSS120411:090227+205046;135.612106;20.846228;0.85;0.274376;0.109504;0.180942;0.251027;0.385277;0.722426;-0.000147;256.756758;0.16;1;0.366667;1.58226;1.178353;-0.667172;0.93324;0.33694;0.998908;0;0.496599;441;Bl;56028
CSS120330:121724-135621;184.348429;-13.93895;1.075575;0.333333;0.143064;0.302643;0.460278;0.666255;0.895529;-0.000818;116.479545;0.370862;1;0.571429;0.779738;1.291629;0.935209;-0.370534;0.666787;2.08927;0.133333;0.466667;15;Bl;56016
CSS120321:120144+143136;180.434325;14.526711;1.68;0.34728;0.173283;0.328437;0.447183;0.597507;0.794328;-0.000558;250;0.55;0.991632;0.433333;2.372873;2.215041;0.43443;-0.617462;0.761622;3494.594533;0.046025;0.48954;239;Bl;56007
CSS120316:115338-255413;178.410198;-25.90354;1.285;0.428571;0.095746;0.15103;0.576726;0.764969;0.917157;-0.001165;227.557411;0.48;1;0.481481;3.742219;4.192823;-0.487917;-1.178231;0.848925;4.600336;0;0.5;28;Bl;56002
CSS120303:144553-162902;221.472277;-16.483929;1.52;0.307692;0.086796;0.121279;0.19465;0.253993;0.597466;-0.000197;385.269122;0.42;1;0.633333;4.152286;4.085488;-0.471006;-0.080292;0.747369;2.890437;0;0.480769;52;Bl;55989
CSS120229:132111+221612;200.29654;22.27013;2.425;0.26087;0.106635;0.191451;0.269594;0.364461;0.700265;4.4e-05;308.219178;0.435;0.981884;0.5;12.995725;3.225983;-0.488526;1.363512;0.776357;806.124022;0.018116;0.5;276;Bl;55987
CSS120226:090930-124815;137.375062;-12.804048;1.5;0.571429;0.113231;0.510574;0.61319;0.806252;0.862273;-0.001061;31.695721;0.84;1;0.5;5.251727;5.664481;-0.226923;-1.557795;1.082759;9.033691;0;0.47619;21;Bl;55984
CSS120225:031846+213437;49.690271;21.576944;1.09;0.329966;0.17058;0.299002;0.429745;0.550415;0.764405;-4.8e-05;474.747475;0.28;1;0.466667;1.58226;1.384355;-0.351975;-0.394385;0.389437;2582.04753;0;0.498316;297;Bl;55983
CSS120225:120144+143136;180.434325;14.526711;1.68;0.34728;0.173283;0.328437;0.447183;0.597507;0.794328;-0.000558;250;0.55;0.991632;0.433333;2.372873;2.215041;0.43443;-0.617462;0.761622;3494.594533;0.046025;0.48954;239;Bl;55983
CSS120219:112914+370317;172.309461;37.054899;1.36;0.310954;0.102945;0.187888;0.279479;0.42138;0.622565;-0.000385;250.000001;0.3;1;0.4;2.311311;2.191783;-0.409497;0.058508;0.50272;3426.6686;0;0.498233;283;Bl;55977
CSS120218:114608+124050;176.534203;12.680647;1.451206;0.272727;0.091416;0.209854;0.522821;0.708764;0.868037;-0.001606;72.895427;0.32314;0.977273;0.5;0.883948;1.364352;1.277492;0.585942;0.724111;0.997519;0.113636;0.5;44;Bl;55976
CSS120212:004943+023704;12.430058;2.617836;1.845;0.303797;0.111398;0.221244;0.329692;0.495198;0.709452;-0.000439;288;0.36;0.991561;0.566667;2.404082;2.067417;0.40592;0.588132;0.618934;1519.314491;0.021097;0.493671;237;Bl;55970
CSS120129:090213+125819;135.554912;12.971875;1.595;0.34;0.154362;0.286173;0.389247;0.608175;0.839806;-0.000444;294.520548;0.43;1;0.566667;2.515567;1.91736;0.203165;-0.297724;0.618846;2726.31923;0.016667;0.5;300;Bl;55956
CSS120123:154929+170828;237.371839;17.140935;1.925;0.283784;0.109589;0.181572;0.270098;0.370539;0.659238;-0.000448;192.14876;0.4;0.97973;0.433333;5.280517;2.954283;-0.469454;0.5346;0.692516;0.499238;0.006757;0.5;148;Bl;55950
CSS120119:102324+285651;155.85026;28.947461;1.75;0.360656;0.120877;0.264251;0.371588;0.509295;0.778996;-0.000686;221.362229;0.63;1;0.6;4.011872;3.14886;-0.026008;-0.751962;0.805955;5510.56864;0.021858;0.497268;183;Bl;55946
CSS120118:041229+024038;63.11957;2.677336;1.565;0.304348;0.123534;0.191268;0.28741;0.39939;0.733886;-0.000254;217.592593;0.49;1;0.433333;4.345644;4.064031;-0.291849;-0.535363;0.794449;2.161564;0;0.492754;69;Bl;55945
CSS120103:002748-055559;6.951663;-5.93297;1.905;0.121094;0.013808;0.024803;0.042738;0.060018;0.111597;-0.000389;209.79021;0.15;0.925781;0.433333;16.060824;6.734416;-2.457173;5.453361;0.656878;743.137209;0;0.492188;256;Bl;55930
CSS120101:110250+525013;165.707571;52.836968;2.085;0.259615;0.061085;0.1067;0.188757;0.253851;0.419048;-0.00076;152.129817;0.505;0.923077;0.5;6.943282;6.525164;-0.475466;0.144506;0.898384;29.339511;0.019231;0.490385;104;Bl;55928
CSS111216:074836+240024;117.15033;24.006695;1.66;0.186916;0.065996;0.136954;0.206847;0.282808;0.460832;-0.000322;603.960396;0.28;0.987539;0.466667;6.943282;2.976144;-1.388924;2.383265;0.547064;1376.66827;0;0.495327;321;Bl;55912
CSS111122:100253+121615;150.720243;12.270754;1.855;0.287975;0.116121;0.217834;0.33352;0.448407;0.632224;-0.000376;416.666666;0.355;1;0.466667;4.419951;2.057645;0.041691;0.633096;0.585544;3636.425547;0.009494;0.5;316;Bl;55888
CSS111028:164311+635843;250.797725;63.978801;1.54;0.254545;0.126631;0.21856;0.351613;0.398606;0.735871;-0.000245;183.673469;0.42;0.963636;0.433333;1.421029;2.023508;0.81053;0.247865;0.744158;1.285552;0.090909;0.490909;55;Bl;55863
CSS111018:023752+284809;39.468295;28.80251;1.53;0.219595;0.04351;0.087256;0.150154;0.20008;0.401456;-0.000544;226.530612;0.265;0.959459;0.566667;6.44732;3.39002;-1.604824;2.821761;0.583629;10312.37752;0;0.493243;296;Bl;55853
CSS110926:040947-040003;62.444057;-4.000952;1.345;0.314488;0.092526;0.128698;0.270951;0.40683;0.732001;-0.000516;50.898204;0.39;1;0.433333;3.017908;3.137009;-0.272404;-0.387849;0.655583;3467.839813;0;0.4947;283;Bl;55831
CSS110921:011408+122256;18.535141;12.382205;3.745;0.251101;0.122848;0.21892;0.33133;0.448327;0.680187;-0.000341;1284.463896;0.39;0.991189;0.6;247.885732;2.298312;-2.434505;18.926527;0.722473;0.490272;0;0.497797;227;Bl;55826
CSS110918:232332-031705;350.883174;-3.284569;1.185;0.359589;0.146558;0.262802;0.370362;0.610462;0.80197;-5.9e-05;212.209302;0.425;1;0.4;3.130475;2.96402;-0.53278;-0.907005;0.634826;426.999206;0;0.496575;292;Bl;55823
CSS110624:124603+011319;191.510346;1.221797;1.27;0.254355;0.091548;0.214626;0.339596;0.486869;0.697442;5.7e-05;278.350517;0.26;1;0.4;3.092607;1.531311;-0.939816;1.30894;0.423847;0.220943;0;0.480836;287;Bl;55737
CSS110621:201624-090333;304.100057;-9.059262;1.06;0.473684;0.240817;0.476826;0.586696;0.791412;0.928001;-0.000566;101.123595;0.575;1;0.533333;1.500319;1.673122;0.079068;-1.370553;0.598989;3546.43976;0;0.5;114;Bl;55734
