objID,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
1237648704059343157,20.72191,18.72096,17.74396,17.34951,17.04736
1237648704059343192,21.84082,20.30048,19.453,19.06323,18.8487
1237648704059343210,21.60305,19.82663,18.90794,18.52911,18.32777
1237648704059343239,21.90963,20.62758,19.89174,19.55461,19.38442
1237648704061243716,21.70552,19.77184,18.82211,18.26824,17.80301
1237648704059343258,21.4004,19.57877,18.63162,18.25225,17.9391
1237648704059343272,21.3705,19.36574,18.39329,17.99325,17.69633
1237648704059343286,21.08317,19.21555,18.21651,17.81376,17.502
1237648704056197490,22.10565,20.62835,19.8041,19.29251,19.05894
1237648704059343301,21.51173,19.59697,18.64133,18.27344,18.00924
1237648704059408653,22.41912,20.45078,19.32224,18.80642,18.44287
1237648704059408656,22.20002,20.54676,19.55435,19.1792,18.86141
1237648704061702472,20.7515,19.49576,18.8533,18.46006,18.24118
1237648704061964886,21.85512,20.701,20.02631,19.77207,19.56472
1237648704061964898,23.81032,21.81179,19.96545,19.37303,18.99879
1237648704061636688,21.37539,19.34119,18.35158,17.88463,17.5473
1237648704060325950,20.72582,19.49115,18.75577,18.34823,18.10179
1237648704060785026,21.8489,19.88779,18.77994,18.36648,18.02474
1237648704061243835,22.18919,20.646,20.13334,19.75581,19.48559
1237648704065372740,21.06532,19.28957,18.49783,18.01166,17.61897
1237648704059801900,21.15938,19.94595,19.57209,19.36962,19.23816
1237648704061767850,19.36951,18.30563,17.68587,17.21559,17.02052
1237648704061571243,22.11599,20.47853,19.5339,18.99925,18.65023
1237648704059998391,20.72181,18.87249,18.22103,17.79229,17.37461
1237648704059998605,20.40928,19.07334,18.71206,18.4031,18.12917
1237648704061768007,21.19991,19.35366,18.47521,18.01674,17.63807
1237648704064651809,20.71718,18.83539,17.87956,17.5325,17.21399
1237648704056918372,20.79979,19.11493,18.19877,17.81319,17.45719
1237648704060064200,22.75994,20.59107,19.23587,18.78478,18.33175
1237648704060129536,21.17026,20.0683,19.79084,19.4548,19.0876
1237648704061637125,20.44894,18.44991,17.47841,17.04127,16.68277
1237648704061834084,23.74561,22.9662,21.06955,20.20082,19.70485
1237648704057573499,19.62086,17.68136,16.89472,16.63943,16.33842
1237648704060194890,21.10107,19.21178,18.33719,17.96671,17.43652
1237648704060194961,20.2446,18.35601,17.50734,17.0541,16.66294
1237648704060195233,21.67896,19.72896,18.77017,18.37322,17.98081
1237648704061702332,21.02886,19.68153,18.9988,18.60761,18.34485
1237648704061636852,22.57585,20.52805,19.18086,18.67958,18.32624
1237648704054821121,22.01065,19.76508,18.60251,18.11022,17.93241
1237648704057770485,23.85351,22.19748,20.31145,19.64822,19.18551
1237648704064782980,24.27032,21.65378,19.88775,19.20447,18.84714
1237648704062095913,22.66479,20.5622,19.31552,18.78543,18.39936
1237648704062095990,25.06188,22.29296,20.35365,19.64045,19.15929
1237648704060457271,23.46249,22.07874,20.1729,19.40383,19.06923
1237648704060522708,24.51862,22.6042,20.70411,20.02244,19.70009
1237648704062357835,21.55965,19.79687,18.83989,18.42057,17.94272
1237648704062424044,23.41982,22.79448,20.96377,20.39025,20.12878
1237648704062620101,21.3076,20.16424,19.69301,19.2487,19.02606
1237648704062685511,21.51528,20.13991,19.21511,18.64666,18.25297
1237648704060522830,21.31294,19.24059,18.05321,17.6118,17.34462
1237648704058032521,21.98683,20.75779,20.02982,19.51932,19.12554
1237648704055279813,21.24235,19.40781,18.39249,17.94931,17.74782
1237648704060588280,21.64919,19.57604,18.41715,18.03286,17.70957
1237648704058097949,21.5831,19.60338,18.56036,18.21753,17.82175
1237648704060653764,19.98434,18.53941,17.61178,17.52687,17.27061
1237648704062947546,21.68449,20.31714,19.64765,19.1643,19.01206
1237648704065307469,24.89152,22.14611,20.29425,19.55174,19.02779
1237648704062947707,21.44682,20.2763,19.4129,18.63445,18.15236
1237648704064979149,22.0697,19.99005,18.73957,18.16924,17.79682
1237648704064979588,22.05597,20.68357,19.77828,19.29342,18.98029
1237648704063144085,20.55907,18.65055,17.52146,17.03058,16.73595
1237648704060653941,21.41075,20.29282,19.28895,19.15653,18.86428
1237648704063209854,20.73912,20.0698,19.62948,19.58211,19.59203
1237648704061440399,20.51197,19.3966,18.95473,18.43852,18.20634
1237648704063340840,21.62932,20.16068,19.42132,19.10528,18.97778
1237648704060653961,21.56544,20.24596,19.30699,19.0805,18.85712
1237648704065110095,21.47901,20.28357,19.7169,19.42139,19.32884
1237648704060719359,21.63277,19.69246,18.47226,18.0467,17.60497
1237648704059212082,22.74229,20.75416,19.2722,18.81622,18.50632
1237648704065175831,21.45799,19.32818,18.3583,17.8948,17.62519
1237648704059277537,21.48336,19.46705,18.51369,18.08107,17.77877
1237648704063668556,21.83627,19.85136,18.87775,18.3798,17.8833
1237648704063734116,21.34248,19.449,18.51182,18.0461,17.62925
1237648704065175896,21.4054,19.11033,17.9067,17.28196,16.86205
1237648704060916070,21.38821,20.02612,18.89109,18.3646,18.07542
1237648704063930475,21.65648,20.04765,19.01616,18.484,18.27605
1237648704063996223,20.84955,19.42316,18.76113,18.50218,18.31938
1237648704064258347,22.11316,20.04804,18.8389,18.35774,18.03315
1237648704065241525,21.25176,20.37547,19.79846,19.46962,19.26564
1237648704059343048,21.51569,19.57862,18.61773,18.22408,18.66963
1237648704061047095,20.64994,19.37162,18.88634,18.5851,18.30142
1237648704065241553,22.58448,20.65385,19.36453,18.78075,18.18518
1237648704059343146,20.55571,18.61709,17.64989,17.29945,17.00851
1237648704064389640,20.22958,19.13517,18.42423,18.0198,17.84254
1237648704061178094,22.05214,20.48713,19.88646,19.52125,19.25789
1237648704056197368,21.736,20.25371,19.44398,18.87127,18.59735
1237648704064455248,20.29407,19.31025,18.4615,18.10709,17.92575
1237648704064586051,22.3986,20.40474,18.98356,18.44644,18.19468
1237648704059343305,21.06198,19.32571,18.36786,17.94331,17.66138
1237648704059343306,21.45543,19.70935,18.69346,18.24001,17.9478
1237648704060129683,21.90974,20.10126,19.20439,18.79152,18.34736
1237648704060457414,20.5505,18.90742,18.14706,17.76305,17.60345
1237648704057966909,21.64942,20.25885,19.94469,19.53861,19.26538
1237648704062947647,21.58768,20.05315,19.14312,18.52107,18.16567
1237648704058425538,21.18044,19.49547,18.34145,17.94155,17.70643
1237648704063013257,20.59393,19.36655,18.94645,18.69286,18.53916
1237648704065110617,22.66355,20.83816,19.55506,18.90852,18.4006
1237648704064586014,20.4577,18.45908,17.44075,17.02574,16.81326
1237648704057114946,21.48217,19.93447,18.86889,18.37236,18.16251
1237648704063013949,22.30518,22.06051,20.58407,19.89178,19.35491
1237648704061505776,21.05627,19.78698,19.04368,18.56566,18.26154
1237648704065438341,22.15813,20.69779,20.12881,19.79938,19.36273
1237648704576946328,20.33821,19.62651,18.86343,18.21902,18.29197
1237648704065634868,19.96688,18.1709,17.40186,17.02078,16.62693
1237648704065634897,21.23631,19.25345,18.31997,17.84092,17.41631
1237648704065635026,21.87091,20.55045,19.75992,19.35545,18.78551
1237648704059408699,22.06274,20.03016,18.96966,18.50428,18.17799
1237648704064717172,22.08213,19.85654,18.81403,18.39113,18.0121
1237648704061768179,21.38413,19.71562,18.7897,18.42122,18.10331
1237648704065831278,21.73103,20.13808,19.44731,18.93155,18.61433
1237648704061768277,22.82824,20.91444,19.91434,19.36157,18.85774
1237648704059408827,20.76289,18.73524,17.7443,17.35624,17.03156
1237648704061833634,21.57977,20.34349,19.87226,19.6203,19.35477
1237648704065831410,22.30611,20.32206,19.08455,18.58116,18.20535
1237648704061898834,20.83216,18.73339,17.76794,17.32361,16.92421
1237648704061898913,22.6803,20.41687,19.29625,18.76207,18.13677
1237648704064717181,21.71329,20.24719,19.19188,18.71967,18.39952
1237648704065831465,22.30655,20.08521,18.79177,18.24747,17.82097
1237648704057442579,21.77822,20.55956,19.98659,19.79892,19.67541
1237648704061440281,20.26646,19.45679,19.27461,18.95694,18.83149
1237648704060129781,22.89403,20.78911,19.55696,19.09752,18.63511
1237648704061899245,21.18473,19.1611,18.2288,17.78033,17.41952
1237648704061964868,25.26308,22.18708,20.27637,19.60956,19.17911
1237648704065962262,21.27052,20.13285,19.4772,19.0768,18.81273
1237648704065962514,21.1606,19.60801,18.73361,18.28525,18.02986
1237648704061702257,23.41429,20.96288,19.66719,19.01338,18.54553
1237648704062095652,21.92199,20.18259,19.0286,18.57568,18.23332
1237648704064782584,21.16261,19.19766,18.15123,17.69347,17.31774
1237648704062095799,22.02596,20.51123,19.66334,19.0999,18.65868
1237648704577667093,21.16611,19.1043,18.06363,17.65156,17.30504
1237648704066093463,20.46903,19.54817,19.03769,18.80857,18.72971
1237648704066093638,21.08064,19.19615,18.17165,17.76591,17.47356
1237648704057704989,-9999,-9999,-9999,-9999,-9999
1237648704057770240,21.50802,20.23425,19.56203,19.21261,18.7688
1237648704060325973,21.07615,19.44527,18.54488,18.16535,17.8252
1237648704064848159,21.65702,19.70978,18.62664,18.19394,17.7769
1237648704062357589,21.55629,20.32358,19.76833,19.45053,18.97398
1237648704062357868,21.41354,19.94613,18.88259,18.38946,17.99301
1237648704062358423,23.50584,22.07738,20.3036,19.66188,19.1238
1237648704066355488,19.05867,18.58635,18.59499,18.21558,18.41797
1237648704062685310,23.10489,21.16733,19.64799,18.94267,18.68578
1237648704060522809,20.66953,18.65095,17.63747,17.26587,17.0526
1237648704062685573,20.27055,19.14172,18.8307,18.40818,18.24963
1237648704066420863,23.68691,22.07448,20.06911,19.52044,19.21403
1237648704062947780,22.78966,21.63774,19.82589,19.14882,18.74275
1237648704064979599,22.15019,20.7697,19.73949,19.17336,18.8628
1237648704576946262,21.17532,19.38923,18.05926,17.54047,17.32023
1237648704063209808,20.93307,20.40871,20.13412,20.38945,20.14598
1237648704063275332,21.29531,20.0596,18.97259,18.66516,18.50023
1237648704063341025,21.42701,19.43046,18.45401,18.02399,17.74244
1237648704063341142,23.24524,21.8306,20.04865,19.43601,19.16479
1237648704063406415,21.46329,19.35728,18.36942,17.90734,17.64636
1237648704063406504,21.13088,19.68176,19.08002,18.63782,18.44988
1237648704065110415,21.9915,20.18102,18.93474,18.4065,17.99586
1237648704063406732,22.0418,20.3032,19.64326,19.22948,19.10387
1237648704063537244,20.50494,18.41294,17.52921,17.24729,16.7945
1237648704061505546,20.53287,18.58779,17.67781,17.22187,16.91616
1237648704063537548,21.34208,19.8501,19.03893,18.68376,18.28127
1237648704059081141,22.96818,20.97257,19.53126,19.02658,18.7107
1237648704578322528,21.45285,19.78769,18.6225,18.17638,17.75101
1237648704063537639,21.18932,19.5285,18.85454,18.59786,18.04255
1237648704063537672,21.27942,19.30426,18.41592,18.12248,17.56008
1237648704065110638,21.69047,20.57034,19.75103,19.39838,19.09025
1237648704063602698,20.99623,19.38284,18.7273,18.34485,17.89233
1237648704060784894,21.56906,19.7527,18.74639,18.3504,18.02137
1237648704059277494,22.13754,20.57452,19.47845,18.9888,18.65451
1237648704063602984,20.67031,19.52301,19.03927,18.64488,18.2878
1237648704060784983,21.61317,19.60954,18.50126,18.11868,17.77821
1237648704063734168,21.47146,20.15413,19.57261,19.03103,18.64572
1237648704063734223,21.32153,20.13994,19.71188,19.38298,19.11692
1237648704063734278,21.21128,19.29733,18.3982,18.02667,17.59374
1237648704063931037,23.96081,21.81796,20.00687,19.3743,19.03884
1237648704065241487,21.9756,19.9402,18.69148,18.22177,17.74899
1237648704063996560,23.43078,21.90983,20.01636,19.44293,18.97914
1237648704061505583,21.47064,20.72953,20.50971,20.30747,20.11299
1237648704065372656,20.49138,18.49703,17.61834,17.17167,16.82061
1237648704059342960,22.32758,20.05113,19.08871,18.72209,18.52173
1237648704064324103,21.67705,19.97051,18.87246,18.41182,18.10951
1237648704059343124,21.88604,20.04566,19.03568,18.6138,18.34829
1237648704061112600,22.34264,20.32443,19.01132,18.47436,18.08243
1237648704061177969,21.71915,20.22824,19.75832,19.15667,18.67914
1237648704579043480,20.99251,19.04859,17.92832,17.47297,17.10652
1237648704064454699,20.64252,19.8803,19.29397,19.04503,18.97288
1237648704061243684,21.38446,19.94833,19.43082,19.06276,18.77396
1237648704064454738,18.75367,17.92476,17.22739,16.8378,16.58789
1237648704064454771,21.44728,19.86464,18.71425,18.173,17.79559
1237648704064520508,21.47366,20.25619,19.44829,19.15795,19.06069
1237648704065241656,22.01774,19.74414,18.66636,18.25187,17.85913
1237648704064651417,21.4208,19.50393,18.49847,18.08397,17.76851
1237648704059867388,22.09364,20.2862,19.21883,18.75439,18.4445
1237648704061571439,23.08801,21.99862,20.2115,19.54817,19.20009
1237648704061964955,24.93933,22.22298,20.31008,19.64634,19.25219
1237648704062095658,22.01914,19.83554,18.6858,18.20534,17.88002
1237648704062095889,22.52065,20.82813,19.28625,18.71658,18.31639
1237648704062750977,22.05835,20.13906,18.97473,18.3863,18.00492
1237648704063144456,23.09177,20.6082,19.12717,18.58012,18.26724
1237648704061505695,19.34624,18.37085,18.00189,17.74597,17.58549
1237648704064586336,23.99178,22.03284,20.11126,19.44185,19.09205
1237648704061505664,21.94433,20.32662,19.36075,18.8656,18.51909
1237648704065438009,22.10737,20.26576,19.25219,18.7523,18.24026
1237648704065569016,22.18203,20.01791,18.95816,18.48191,18.00431
1237648704061505849,20.67565,19.59919,19.17894,18.90289,18.76491
1237648704065700320,21.40896,20.15613,19.62391,19.39588,19.10612
1237648704065765788,20.84423,18.92518,18.01701,17.55673,17.1389
1237648704065765844,20.91042,19.67325,19.15199,18.79745,18.47686
1237648704065765998,21.26493,19.73242,18.93427,18.39234,18.06214
1237648704065766036,20.60932,18.54876,17.62448,17.11712,16.71597
1237648704061768244,23.66917,22.01559,20.1484,19.48419,18.99591
1237648704061768260,22.75686,21.02903,20.01711,19.62074,19.25857
1237648704061899182,20.98612,19.03463,18.07821,17.65687,17.27834
1237648704061899189,21.17985,20.13733,19.64548,19.36535,19.13675
1237648704061571448,21.24376,19.18988,18.34904,17.92523,17.62873
1237648704062095544,21.87316,19.04653,18.7323,17.70649,19.17423
1237648704577667242,21.08292,19.11486,18.13489,17.68139,17.31487
1237648704057770314,21.52233,19.56636,18.64809,18.16132,17.66895
1237648704060260569,20.71905,19.44204,18.87971,18.54886,18.29563
1237648704062095899,23.73009,20.86792,19.27766,18.67564,18.3172
1237648704061440348,21.23129,20.10847,19.70184,19.35816,19.20123
1237648704064848609,24.0425,22.1933,20.41811,19.68581,19.29209
1237648704580092029,21.37551,19.58788,18.76702,18.44968,18.25737
1237648704066289774,22.54534,20.34054,18.93183,18.34332,17.9911
1237648704066289929,21.15503,19.51397,18.59713,18.13784,17.84036
1237648704060522786,23.4546,22.1701,20.32061,19.64126,19.33589
1237648704580223169,20.01583,19.49276,19.52246,19.60201,19.40163
1237648704062423073,22.5014,20.61665,19.70538,19.22062,18.73897
1237648704062554239,21.87198,20.17209,19.26639,18.62633,18.12624
1237648704066355817,20.50375,19.16413,18.35273,18.02015,17.76297
1237648704057966973,21.10538,19.15833,18.3911,17.89055,17.55422
1237648704060522858,19.70382,19.28759,18.80844,18.45833,18.35742
1237648704062751043,22.19856,20.04738,18.96292,18.34958,17.95533
1237648704068321540,21.6549,20.09054,18.96819,18.95365,18.70363
1237648704062816676,22.83828,20.29095,19.0127,18.5962,18.11386
1237648704066486900,20.96144,20.29908,20.00925,19.89717,19.77597
1237648704064979641,22.77964,21.00122,19.8253,19.21655,18.81166
1237648704063668426,21.6751,19.82062,18.83263,18.40291,17.97238
1237648704063865384,23.87689,21.68376,19.92835,19.24282,18.8373
1237648704064061764,21.12813,19.89747,19.45629,19.28599,19.09456
1237648704059342903,21.39695,19.61168,18.58893,18.07844,17.77865
1237648704064061766,21.58203,19.48203,18.41418,18.04668,17.72865
1237648704069043028,21.53215,19.60674,18.40664,17.94413,17.62285
1237648704069239876,22.34381,20.97814,19.9157,19.51215,19.13794
1237648704065700202,19.40092,17.42526,16.58719,16.18915,15.77737
1237648704065766197,21.8633,21.33651,20.75283,20.34613,20.11519
1237648704065831311,21.79444,20.47476,20.07754,19.78402,19.58198
1237648704060653957,20.52059,19.73414,19.17839,19.08952,19.00736
1237648704065044931,22.31966,20.27892,18.96193,18.42699,18.01528
1237648704067273096,21.47905,19.29377,18.00158,17.39503,16.93462
1237648704065569146,20.86843,18.88589,18.03744,17.56599,17.18515
1237648704065306854,21.61385,19.55994,18.48536,17.99542,17.60851
1237648704066290157,22.35791,20.46542,19.25989,18.6287,18.2752
1237648704576946283,20.33091,19.73325,19.21032,18.8443,18.82652
1237648704576946365,22.23755,19.76277,18.50687,17.92636,17.81112
1237648704065568940,20.61707,18.53608,17.64783,17.14924,16.75314
1237648704065569185,20.77412,18.92151,18.12628,17.64666,17.29078
1237648704576946369,20.18159,18.56786,17.67072,17.2099,17.03813
1237648704579174551,20.76776,19.11949,18.12024,17.7757,17.52648
1237648704577011849,20.61351,19.7097,19.2884,18.9275,19.2682
1237648704577077317,23.06698,21.09279,19.67983,19.12421,18.99122
1237648704065700461,20.79309,19.20488,18.35897,17.96194,17.5911
1237648704064717128,21.49667,19.95288,18.97891,18.57504,18.23387
1237648704577077373,21.27673,19.53228,18.31285,17.8426,17.62094
1237648704577077389,19.9416,18.08014,17.09744,16.71741,16.52086
1237648704576946202,17.95246,17.51469,17.42479,17.3968,17.50951
1237648704061637137,22.97713,20.62177,19.5225,18.97933,18.65222
1237648704577536186,19.64154,18.69942,18.47227,18.13427,18.12477
1237648704577536220,21.44248,19.60382,18.51228,18.05093,17.68139
1237648704065897109,22.18827,20.81309,19.72408,19.1762,18.82681
1237648704577536269,21.66548,20.02978,18.90051,18.3206,17.93554
1237648704067011271,21.07669,19.37344,18.55494,18.12792,17.74485
1237648704581599420,21.30214,19.76234,18.78393,18.29859,17.97705
1237648704579240149,21.97956,20.08728,18.72433,18.2077,17.99269
1237648704061571450,21.47752,20.55478,20.09927,19.75284,19.57407
1237648704577536295,23.78792,20.92725,19.40969,18.78856,18.45651
1237648704062095582,21.61407,19.7087,18.64193,18.13011,17.735
1237648704067666820,22.11945,20.76967,19.54729,19.06334,18.54217
1237648704577601709,23.96127,20.92953,19.33238,18.68558,18.28743
1237648704067077709,23.22998,22.38374,20.4499,19.67163,19.19361
1237648704577667187,20.79844,19.00043,18.11366,17.82269,17.47248
1237648704577667254,20.3607,19.07602,18.28431,17.88775,17.54611
1237648704577667258,21.4443,19.64026,18.62436,18.15731,17.80995
1237648704067732435,22.41021,20.7488,19.89075,19.54142,19.12411
1237648704067732501,23.38255,22.21688,20.34933,19.65283,19.16439
1237648704066159036,20.58458,18.86734,18.05165,17.68143,17.46858
1237648704067142300,21.49685,19.47323,18.32257,17.79911,17.43904
1237648704066159047,22.23698,20.1601,18.91451,18.40987,18.037
1237648704580092093,21.6171,20.29878,19.73166,19.48065,19.28932
1237648704066290131,22.92721,21.64096,21.15282,20.70633,20.62633
1237648704062226997,21.78301,20.89948,20.4986,20.20888,20.02292
1237648704580223221,23.56363,21.57119,19.84993,19.29483,18.84793
1237648704062554472,21.39595,20.212,19.7666,19.26968,18.99258
1237648704579436672,19.96608,19.03037,18.59487,18.54163,18.32528
1237648704060522967,24.62042,21.9967,20.17786,19.49505,19.24327
1237648704066486773,21.25297,19.33925,18.35777,18.01687,17.68365
1237648704068256428,23.56668,22.07219,20.20638,19.47419,19.17149
1237648704068256605,19.99858,19.14655,19.12994,18.86221,18.98291
1237648704068387142,22.27399,20.18633,18.97404,18.50893,18.11535
1237648704066487042,22.87307,21.18306,19.93316,19.45948,19.09429
1237648704569344132,18.96086,17.6663,17.23893,17.026,16.79265
1237648704066683265,21.47228,20.54856,19.99961,19.62819,19.43946
1237648704065044797,21.2106,20.14792,19.44563,19.06251,18.80368
1237648704579436687,20.08651,18.90622,18.4081,18.21853,17.96777
1237648704068518352,21.42936,19.96929,18.99859,18.5624,18.20767
1237648704068518498,19.93289,18.1447,17.19998,16.86734,16.56775
1237648704061637019,21.23694,19.51363,18.73419,18.38741,18.12162
1237648704063275925,24.503,22.18615,20.44683,19.74079,19.42877
1237648704571506804,20.43252,18.80953,18.09781,17.85377,17.48586
1237648704578322577,22.9109,20.17297,18.70291,18.18391,17.79543
1237648704578584799,20.2871,18.99633,18.24324,17.84197,17.59133
1237648704067142486,22.59565,20.59254,19.43947,18.87785,18.51543
1237648704578715782,20.69063,19.47121,18.73381,18.39936,18.03481
1237648704068846663,20.84492,19.15021,18.45872,18.10806,17.84764
1237648704063865244,21.54145,19.65115,18.75813,18.29531,18.04562
1237648704068911718,22.28184,20.33922,18.90437,18.4209,18.04091
1237648704578846743,22.02453,20.01782,18.93988,18.43987,18.10375
1237648704064192983,21.43402,20.10565,19.26528,18.82719,18.53324
1237648704068977610,21.54731,19.87759,18.89145,18.40894,18.09226
1237648704068977621,21.55244,19.77737,18.731,18.32592,17.97158
1237648704068977626,22.44185,20.09965,19.01602,18.53399,18.19192
1237648704069042441,20.61318,18.7484,17.86451,17.45269,17.15802
1237648704061112624,22.14837,19.78504,18.75863,18.31107,17.92994
1237648704064389476,21.44932,19.5315,18.49025,17.9184,17.64092
1237648704583106719,20.86883,19.60758,18.97255,18.70553,18.51901
1237648704579043547,21.21104,19.29117,18.34676,17.90933,17.63713
1237648704069043151,22.3975,20.35405,19.22107,18.80804,18.46749
1237648704066879657,21.57457,19.5076,18.58823,18.11782,17.68544
1237648704069043414,22.20424,20.90884,19.94435,19.4831,19.20857
1237648704064389716,23.88287,21.36133,19.65277,19.00445,18.71986
1237648704069108222,21.96046,19.80894,18.65017,18.16564,17.82727
1237648704571506871,22.11021,19.78942,18.4802,18.07775,17.71114
1237648704066945336,20.45134,19.42065,18.94523,18.50695,18.1219
1237648704069239730,22.02592,20.08804,18.9723,18.54808,18.17208
1237648704067010683,23.67989,22.12525,20.19556,19.61065,19.21195
1237648704579764293,21.38498,19.91491,18.77312,18.25325,17.87036
1237648704579240121,19.50447,18.0889,17.4055,16.98622,16.87952
1237648704577536226,21.4072,19.57723,18.58914,18.12287,17.77568
1237648704068387144,21.9915,20.35766,19.25345,18.76054,18.57572
1237648704579108978,20.86614,19.46306,18.39834,18.0234,17.74399
1237648704583368877,20.47403,18.48919,17.59628,17.2473,16.80809
1237648704580813018,22.77807,20.57799,19.41512,19.04185,18.58546
1237648704067011024,25.40856,22.44817,20.81721,20.10422,19.46801
1237648704579698823,21.46468,20.09572,19.11234,18.55814,18.28321
1237648704064586399,21.57447,20.76799,20.10326,19.96606,19.88941
1237648704067338300,20.32007,19.40443,18.8797,18.5884,18.48009
1237648704580878441,21.14436,19.36707,18.50082,18.16024,17.86175
1237648704579109146,21.52873,20.74952,20.04915,19.52804,19.60687
1237648704580878484,20.18565,18.28963,17.33171,16.93076,16.61828
1237648704067338410,20.78587,18.77635,17.68656,17.21992,16.84119
1237648704067338411,21.73959,19.91358,18.90244,18.46924,18.12497
1237648704067339354,21.8028,20.93775,20.46983,20.3167,20.40466
1237648704067403987,19.36647,18.41304,18.10091,17.82544,17.8448
1237648704067404258,21.85858,19.81441,18.54077,18.05892,17.7929
1237648704067404327,21.50979,19.55603,18.45278,18.00446,17.75905
1237648704583368851,21.03145,19.74284,19.25778,19.0118,18.66192
1237648704579764327,20.86263,19.12259,18.19804,17.79212,17.48956
1237648704067534909,21.56629,19.52877,18.52402,18.12908,17.808
1237648704577077384,21.49721,19.63906,18.29295,17.86089,17.61932
1237648704577077430,21.6954,20.25639,19.23174,18.74458,18.66265
1237648704579829937,21.48336,19.54556,18.33315,17.979,17.62016
1237648704583368856,20.99282,20.08823,19.96838,19.87201,19.52838
1237648704067535398,21.93854,19.99628,18.8595,18.38412,18.06452
1237648704577208477,21.07646,19.86612,18.92119,18.81037,18.53682
1237648704577208831,23.6935,22.01169,20.32418,19.70433,19.32417
1237648704577273972,21.77088,19.5761,18.40841,18.05289,17.77365
1237648704577273992,20.57334,19.12783,18.25664,17.93878,17.66167
1237648704067535561,21.52789,19.1859,18.15156,17.70818,17.32983
1237648704577339546,20.01859,19.16393,19.07748,18.9184,18.79666
1237648704579830044,19.59931,18.22088,17.41059,17.06153,16.74419
1237648704069304374,21.97528,20.70267,19.85401,19.46929,19.19811
1237648704583368861,20.38925,18.2531,17.36514,17.01626,16.55757
1237648704584089650,19.68225,17.81112,16.99045,16.72337,16.24404
1237648704067535666,21.74837,19.84751,18.8504,18.41391,18.07809
1237648704581599439,20.45621,18.84711,17.93466,17.46142,17.12451
1237648704067076369,21.60059,20.07138,19.0372,18.49122,18.13018
1237648704581599445,20.78682,19.17378,18.44848,18.14338,17.89895
1237648704581599452,20.34476,19.43746,18.88851,18.60097,18.40703
1237648704581599472,21.40221,20.29015,19.63618,19.32985,19.16433
1237648704067666446,20.45289,18.66693,17.91651,17.63865,17.35282
1237648704581599552,-9999,-9999,-9999,-9999,-9999
1237648704067666630,20.47169,18.49691,17.62181,17.28651,16.91847
1237648704577601643,20.80486,18.75467,17.80013,17.33559,16.97859
1237648704577601678,20.85506,19.68883,19.37511,19.07524,18.96724
1237648704581664772,19.09979,18.10197,17.71569,17.53522,17.38196
1237648704581664775,24.13804,21.49906,19.70237,19.06396,18.71796
1237648704066027910,22.73905,21.10518,19.97589,19.48955,19.11025
1237648704579240156,21.38326,20.10267,19.3797,18.94829,18.97216
1237648704579371218,22.7438,20.51099,18.98899,18.47421,18.148
1237648704066158992,21.68039,20.66016,19.83872,19.5612,19.46834
1237648704577667370,21.18128,20.21252,19.86396,19.69157,19.56145
1237648704579960922,20.47838,19.51989,19.01357,18.6423,18.51688
1237648704579960938,21.69369,20.25516,19.27297,18.79898,18.63392
1237648704577732678,21.14855,19.19721,18.01932,17.55245,17.20403
1237648704579960982,19.57227,17.90041,17.20812,16.80797,16.60325
1237648704577732723,21.12554,19.22454,18.08022,17.71977,17.43935
1237648704067862671,21.21549,19.56307,18.79956,18.29994,17.99512
1237648704580026528,21.37023,19.45474,18.47662,18.02794,17.82071
1237648704580223146,21.15693,19.93546,19.36409,19.08789,18.68963
1237648704580223153,20.28442,18.29235,17.47458,17.1495,16.77678
1237648704580878514,20.8441,19.70622,19.00909,18.66445,18.47034
1237648704069305134,20.4489,18.4364,17.53191,17.11713,16.78595
1237648704067994189,21.00291,19.30021,18.49234,18.15757,17.81591
1237648704068059758,22.67419,20.66441,19.16736,18.66529,18.28057
1237648704062423712,21.87645,21.00096,20.93694,20.7465,20.21273
1237648704068059872,21.0714,19.82494,18.98368,18.54566,18.19184
1237648704584941683,21.09161,19.35786,18.52433,18.22684,17.92449
1237648704068059967,20.86723,19.25099,18.43034,18.05105,17.73242
1237648704580747354,21.02045,19.90393,19.11395,18.83018,18.75982
1237648704068126294,23.26476,22.30583,20.37969,19.7377,19.37072
1237648704068190480,24.91457,22.48261,20.76882,19.68495,19.32336
1237648704068255834,21.87173,20.6413,19.83311,19.4262,19.50015
1237648704580747412,20.63226,19.01036,17.9552,17.71948,17.32387
1237648704580747416,21.40725,19.46705,18.43752,18.12916,17.74621
1237648704062816364,23.63216,21.33656,19.63634,19.00549,18.57836
1237648704580747439,20.71089,19.41172,18.51794,18.31478,17.97327
1237648704580747451,21.05571,19.14113,18.10787,17.85338,17.4657
1237648704064913742,22.72924,20.88801,19.30544,18.76744,18.33071
1237648704068321790,21.10723,19.02662,17.86636,17.61423,17.27009
1237648704580747472,20.74443,18.82549,17.79372,17.49269,17.1126
1237648704069305511,25.00304,22.02552,20.29966,19.50987,19.01025
1237648704066552445,22.1947,20.33864,19.12372,18.56737,18.19049
1237648704585138373,21.70185,20.08352,18.95064,18.49837,18.14739
1237648704583368862,21.54229,19.41521,18.4525,18.0083,17.55704
1237648704064913958,21.76282,19.68889,18.5534,18.06999,17.6386
1237648704066552464,21.11525,19.01917,17.92224,17.46312,17.10368
